time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2013-09-15,14.5,18.8,11.8,12.9,17.0,9.9,2.50,2.50,0.00,7.0,15.3,31.3,235,235,20.7,11.1,12.6,8.6,74,88,56,0.00
2013-09-16,12.0,13.7,9.5,9.5,12.4,6.8,0.20,0.20,0.00,1.0,15.5,35.6,351,351,26.2,12.2,14.0,9.0,72,91,50,23164.50
2013-09-17,11.7,15.3,7.9,9.8,13.9,5.8,0.00,0.00,0.00,0.0,10.7,27.7,104,104,17.6,7.6,10.1,1.8,72,88,55,41336.09
2013-09-18,15.6,20.4,9.4,14.6,20.2,7.8,0.00,0.00,0.00,0.0,12.3,28.4,172,172,16.4,8.3,7.2,4.1,70,91,52,41157.23
2013-09-19,17.4,23.2,11.6,17.3,23.2,10.9,0.00,0.00,0.00,0.0,14.5,32.4,201,201,19.7,9.0,10.1,5.9,81,96,59,38647.11
2013-09-20,19.8,23.2,16.6,20.5,24.4,17.3,1.70,1.70,0.00,4.0,22.0,43.2,187,187,29.2,14.1,13.7,7.6,87,95,78,8529.60
2013-09-21,17.5,20.5,13.1,17.9,21.6,10.5,36.50,36.50,0.00,21.0,18.8,40.3,254,254,23.3,11.5,8.6,5.4,91,97,77,0.00
2013-09-22,11.2,12.5,9.9,7.9,9.8,7.1,0.00,0.00,0.00,0.0,16.9,38.9,326,326,28.7,13.8,15.5,6.6,64,79,53,7952.39
2013-09-23,11.4,15.7,8.7,9.2,13.6,6.6,0.00,0.00,0.00,0.0,10.1,23.4,343,343,16.9,7.3,9.4,4.8,66,82,49,39580.17
2013-09-24,11.8,17.9,6.7,10.2,16.6,4.6,0.00,0.00,0.00,0.0,9.7,18.0,356,356,14.7,6.3,9.4,3.1,72,93,46,40082.73
2013-09-25,13.7,20.0,8.5,12.5,19.5,6.5,0.00,0.00,0.00,0.0,10.0,18.7,0,0,14.8,6.6,9.0,2.5,73,91,46,39858.58
2013-09-26,15.2,20.5,10.6,14.9,21.0,9.1,0.00,0.00,0.00,0.0,10.1,19.8,22,22,14.7,6.4,6.1,1.5,78,92,58,39310.63
2013-09-27,15.0,18.7,12.3,14.7,18.8,11.6,0.00,0.00,0.00,0.0,10.9,25.9,82,82,15.8,7.1,5.8,2.6,83,95,65,38693.04
2013-09-28,15.4,19.3,12.3,14.8,19.4,11.4,0.00,0.00,0.00,0.0,14.4,31.3,111,111,20.7,9.9,12.6,7.1,84,93,67,38486.23
2013-09-29,17.2,20.9,13.7,16.6,20.1,12.9,2.00,2.00,0.00,4.0,15.5,36.4,180,180,24.7,11.2,14.0,7.3,79,91,63,29350.73
2013-09-30,17.9,20.6,16.0,18.4,21.0,16.7,2.70,2.70,0.00,8.0,13.1,34.6,197,197,18.2,8.6,9.0,4.0,86,96,73,21371.20
2013-10-01,17.8,23.1,12.6,17.4,22.0,12.0,0.00,0.00,0.00,0.0,18.2,35.3,227,227,22.4,11.1,9.4,6.0,79,95,56,38147.08
2013-10-02,18.9,23.9,13.9,17.7,22.3,11.9,0.00,0.00,0.00,0.0,18.3,32.8,280,280,25.9,12.2,11.9,8.0,64,90,33,37878.48
2013-10-03,14.7,19.7,9.0,13.5,18.4,7.5,0.00,0.00,0.00,0.0,9.2,23.0,119,119,13.8,6.7,8.3,2.5,69,89,51,37698.71
2013-10-04,17.2,20.9,15.8,18.0,22.1,15.9,8.80,8.80,0.00,13.0,14.0,36.0,91,91,18.0,7.7,9.7,0.7,90,97,79,218.77
2013-10-05,15.5,16.2,14.5,14.8,16.4,13.8,4.40,4.40,0.00,9.0,14.1,26.3,82,82,20.6,10.3,13.0,6.8,83,91,72,37.84
2013-10-06,18.0,20.8,15.2,18.5,22.5,13.9,16.80,16.80,0.00,20.0,16.8,41.8,114,114,32.3,12.6,18.0,5.7,92,98,76,0.00
2013-10-07,14.8,19.9,11.2,12.7,21.1,8.5,13.30,13.30,0.00,12.0,32.2,68.0,247,247,41.8,16.7,23.8,9.0,77,94,49,16368.65
2013-10-08,12.5,16.5,8.2,10.7,14.9,6.4,0.00,0.00,0.00,0.0,10.8,21.2,252,252,15.2,7.2,10.8,4.3,71,91,46,36639.70
2013-10-09,13.2,17.3,10.3,11.8,16.0,8.5,0.00,0.00,0.00,0.0,11.7,25.2,134,134,16.2,8.4,7.9,4.9,76,91,56,36698.02
2013-10-10,12.8,18.3,8.1,11.8,18.1,6.4,0.00,0.00,0.00,0.0,9.4,21.6,65,65,14.5,7.3,10.1,4.1,82,95,62,36493.80
2013-10-11,13.3,18.6,9.4,12.2,17.8,7.5,0.00,0.00,0.00,0.0,10.4,23.8,46,46,15.4,7.2,8.3,2.8,80,94,56,36388.46
2013-10-12,14.3,19.0,10.2,13.1,18.2,8.2,0.00,0.00,0.00,0.0,13.6,29.5,90,90,19.7,10.2,13.3,7.0,81,93,64,36165.72
2013-10-13,16.1,18.1,13.8,16.3,19.1,12.3,10.60,10.60,0.00,17.0,13.4,28.8,195,195,18.4,8.2,8.6,2.4,89,97,80,1980.20
2013-10-14,13.1,16.6,9.3,11.3,14.7,7.2,0.00,0.00,0.00,0.0,12.8,27.7,339,339,19.8,9.2,12.2,6.1,73,91,50,34638.04
2013-10-15,13.4,16.2,9.4,12.0,15.4,8.0,0.10,0.10,0.00,1.0,14.8,33.1,106,106,19.9,9.9,10.8,5.8,81,91,65,25172.92
2013-10-16,16.2,19.0,12.3,15.0,17.3,9.4,7.50,7.50,0.00,12.0,24.3,53.3,222,222,33.8,15.7,19.4,11.2,83,95,65,28800.00
2013-10-17,12.4,15.2,11.0,10.8,13.5,8.8,7.30,7.30,0.00,7.0,15.0,27.4,235,235,20.3,9.2,13.3,4.8,79,90,61,22831.27
2013-10-18,11.1,14.1,8.7,7.8,10.5,5.1,0.00,0.00,0.00,0.0,24.3,49.0,254,254,31.2,15.5,16.2,8.5,71,89,46,35655.94
2013-10-19,8.9,11.1,6.3,6.4,8.5,2.2,5.80,5.80,0.00,9.0,18.3,36.4,243,243,22.3,11.1,11.5,5.5,84,91,72,0.00
2013-10-20,8.3,12.3,4.9,4.9,8.4,1.3,0.00,0.00,0.00,0.0,19.4,39.2,250,250,28.3,12.3,13.7,5.0,71,87,49,35380.50
2013-10-21,11.1,14.2,7.2,7.8,10.4,4.7,8.10,8.10,0.00,17.0,23.3,45.4,210,210,34.2,16.6,12.2,7.7,75,86,61,10123.65
2013-10-22,6.6,9.4,4.1,1.7,7.0,-1.3,0.00,0.00,0.00,0.0,27.4,57.6,253,253,39.1,18.9,23.8,12.1,64,88,44,33355.37
2013-10-23,5.2,8.7,3.2,1.6,5.0,-1.0,0.90,0.90,0.00,2.0,15.9,33.1,290,290,22.9,10.2,13.0,5.8,70,85,51,32415.03
2013-10-24,4.5,7.8,2.3,0.1,3.5,-2.4,1.50,1.50,0.00,5.0,22.4,52.9,276,276,34.5,15.8,23.8,10.2,74,85,58,31789.47
2013-10-25,4.8,9.0,1.5,1.1,5.3,-1.9,0.50,0.50,0.00,4.0,19.2,41.4,272,272,25.7,11.5,15.1,7.9,76,92,56,34484.09
2013-10-26,4.9,6.3,3.9,-0.3,2.1,-2.2,8.50,7.90,0.42,10.0,29.5,60.1,230,230,45.0,22.2,27.0,13.8,77,89,61,7246.03
2013-10-27,5.2,8.6,2.1,1.2,3.9,-1.5,0.00,0.00,0.00,0.0,16.9,36.4,266,266,25.7,12.9,18.4,9.7,72,90,51,29659.79
2013-10-28,5.3,7.0,1.8,1.2,2.8,-2.0,0.00,0.00,0.00,0.0,16.6,37.4,336,336,26.1,12.2,13.3,7.4,62,80,38,33256.61
2013-10-29,3.1,6.1,-0.3,-0.3,3.0,-4.0,0.00,0.00,0.00,0.0,8.3,20.9,52,52,15.3,6.7,10.4,3.9,72,83,57,30900.39
2013-10-30,6.4,10.6,2.4,4.0,8.2,-0.0,0.00,0.00,0.00,0.0,10.0,21.6,155,155,13.1,6.5,7.2,1.6,82,94,67,33601.68
2013-10-31,12.6,16.2,7.6,10.4,14.3,5.4,22.30,22.30,0.00,20.0,26.9,56.2,191,191,38.4,18.3,13.7,7.1,92,95,89,0.00
2013-11-01,11.9,15.0,9.0,7.4,12.0,3.9,4.10,4.10,0.00,6.0,41.7,83.5,230,230,61.4,27.6,24.5,12.7,77,92,66,388.60
2013-11-02,6.6,8.9,2.6,3.1,6.0,-2.0,3.50,3.50,0.00,10.0,16.2,33.5,340,340,27.0,13.0,16.2,6.6,79,94,65,1794.01
2013-11-03,0.8,3.2,-1.7,-3.4,-0.8,-5.4,0.00,0.00,0.00,0.0,13.3,26.3,16,16,18.4,8.5,9.0,4.6,59,80,40,32920.58
2013-11-04,1.6,4.6,-1.9,-2.8,-0.7,-5.7,0.00,0.00,0.00,0.0,18.2,40.3,114,114,24.6,11.7,10.8,6.2,67,82,52,26442.58
2013-11-05,6.6,11.9,2.5,3.4,8.9,-1.5,0.00,0.00,0.00,0.0,14.5,30.6,185,185,20.6,10.1,13.3,7.6,75,88,59,30792.55
2013-11-06,10.3,13.7,7.5,6.7,9.1,4.0,2.90,2.90,0.00,8.0,27.5,78.1,203,203,39.0,18.7,16.6,9.9,77,91,67,2361.92
2013-11-07,5.8,12.1,2.3,1.4,9.0,-2.2,1.60,1.60,0.00,6.0,22.9,46.4,288,288,36.7,17.3,25.9,9.4,74,91,55,31195.74
2013-11-08,2.8,6.2,0.9,-1.8,0.4,-3.5,0.00,0.00,0.00,0.0,22.6,50.0,288,288,31.5,14.8,14.4,7.9,69,83,44,32112.04
2013-11-09,4.6,8.7,-0.1,0.6,5.0,-3.8,1.10,0.90,0.14,7.0,24.2,49.0,204,204,26.2,13.8,12.2,6.2,75,84,58,10248.06
2013-11-10,5.6,8.1,3.5,0.3,3.8,-1.5,0.20,0.20,0.00,2.0,30.1,70.9,278,278,47.1,22.7,37.1,16.6,70,82,62,23745.11
2013-11-11,2.7,5.7,0.4,-2.0,0.3,-5.1,3.10,2.50,0.56,10.0,26.3,58.0,264,264,35.4,16.8,16.6,9.1,75,88,55,1289.93
2013-11-12,-1.7,0.8,-3.1,-7.4,-5.4,-8.8,0.00,0.00,0.00,0.0,25.0,53.6,321,321,33.3,16.3,15.8,7.6,54,65,39,31301.14
2013-11-13,-1.1,3.0,-5.5,-6.4,-3.2,-9.7,0.00,0.00,0.00,0.0,28.7,51.8,237,237,30.7,15.4,9.7,3.7,63,84,45,30657.03
2013-11-14,3.4,7.4,0.5,-2.8,2.1,-6.9,0.00,0.00,0.00,0.0,28.8,56.2,236,236,45.0,22.4,36.4,18.2,50,60,45,30903.22
2013-11-15,6.1,10.2,3.7,1.6,5.7,-0.6,0.00,0.00,0.00,0.0,20.7,37.1,223,223,29.6,14.9,20.9,10.4,59,67,49,25565.06
2013-11-16,6.5,10.6,2.0,3.3,7.2,-1.3,0.00,0.00,0.00,0.0,14.8,31.7,180,180,21.6,10.7,11.2,6.6,77,89,69,29145.79
2013-11-17,11.8,13.8,9.8,8.9,10.9,6.9,10.50,10.50,0.00,12.0,34.7,93.6,179,179,47.1,20.4,30.2,14.8,89,92,82,0.00
2013-11-18,6.5,13.8,2.6,0.2,9.1,-3.9,3.60,3.60,0.00,4.0,40.0,94.3,253,253,66.4,30.7,52.2,20.5,69,91,49,23070.77
2013-11-19,1.4,3.2,-2.1,-3.8,-2.5,-5.8,0.00,0.00,0.00,0.0,23.7,50.4,315,315,34.2,15.9,11.5,4.9,58,72,45,29893.58
2013-11-20,-0.3,2.6,-3.9,-4.7,-2.6,-7.7,0.00,0.00,0.00,0.0,17.9,38.2,102,102,23.5,11.4,9.4,4.5,74,85,61,29334.61
2013-11-21,3.1,5.7,0.9,-0.5,2.0,-3.5,0.60,0.50,0.07,3.0,15.0,26.6,163,163,19.4,10.3,12.6,7.5,78,93,67,10291.69
2013-11-22,4.5,7.7,0.3,1.1,4.9,-5.4,5.70,5.70,0.00,11.0,22.4,49.3,287,287,24.3,11.9,10.4,4.8,89,95,69,0.00
2013-11-23,-2.4,0.6,-7.8,-8.7,-5.3,-14.5,0.30,0.00,0.21,2.0,30.0,60.8,297,297,42.4,21.4,16.9,9.0,59,78,40,29475.55
2013-11-24,-7.1,-3.9,-9.4,-13.2,-10.6,-16.2,0.00,0.00,0.00,0.0,23.5,48.2,313,313,35.2,16.9,16.9,9.2,54,67,32,28851.81
2013-11-25,-2.8,0.9,-7.1,-8.9,-5.9,-12.6,0.20,0.00,0.28,2.0,26.3,53.3,222,222,39.6,19.8,20.2,10.9,59,69,48,23017.24
2013-11-26,0.0,2.0,-1.1,-4.1,-2.3,-6.5,0.70,0.00,0.63,3.0,18.7,38.5,214,214,23.6,10.7,6.8,2.8,78,95,66,13396.71
2013-11-27,-1.7,-0.1,-6.0,-7.2,-3.5,-12.3,1.10,0.00,0.84,4.0,23.9,52.2,315,315,35.5,17.5,7.6,6.2,72,95,48,27708.09
2013-11-28,-4.7,-2.2,-6.7,-9.6,-6.8,-12.5,0.00,0.00,0.07,0.0,18.9,35.3,298,298,23.1,10.4,9.0,4.2,58,68,42,26422.32
2013-11-29,-5.3,-2.0,-8.5,-9.6,-5.6,-13.4,0.00,0.00,0.00,0.0,10.3,15.1,19,19,12.5,6.3,7.9,0.8,61,77,43,28846.94
2013-11-30,-1.3,1.8,-4.7,-6.2,-3.1,-9.2,0.00,0.00,0.00,0.0,17.5,34.6,163,163,28.3,13.9,14.0,8.9,71,81,62,9032.54
2013-12-01,1.5,3.5,0.5,-1.5,0.9,-3.8,1.70,0.70,0.91,6.0,13.0,24.8,222,222,14.8,6.4,6.8,2.9,89,95,82,0.00
2013-12-02,0.8,3.9,-2.3,-2.5,0.4,-5.9,0.00,0.00,0.00,0.0,7.7,20.2,300,300,12.4,6.2,8.3,3.4,86,96,63,20684.08
2013-12-03,-0.6,2.7,-3.7,-4.1,-0.1,-7.3,0.00,0.00,0.00,0.0,10.2,18.7,5,5,12.4,5.1,8.6,0.5,76,90,59,28322.73
2013-12-04,2.6,4.3,0.4,-1.2,0.8,-3.8,1.50,1.50,0.00,4.0,16.6,30.6,94,94,25.8,12.8,19.8,10.6,91,95,76,9984.29
2013-12-05,7.6,12.5,2.0,3.9,9.3,-3.1,0.40,0.40,0.00,2.0,23.5,48.6,223,223,37.3,18.2,24.5,13.0,82,95,60,9675.52
2013-12-06,-0.1,1.6,-1.6,-5.2,-3.8,-6.7,0.00,0.00,0.00,0.0,17.7,34.2,289,289,27.2,13.6,22.7,10.8,53,59,47,272.37
2013-12-07,-2.6,-1.2,-4.5,-8.3,-6.5,-9.8,0.00,0.00,0.00,0.0,19.1,42.8,282,282,32.4,15.8,23.4,11.3,46,53,38,18954.86
2013-12-08,-4.1,-1.5,-6.4,-8.9,-7.1,-10.9,0.10,0.00,0.14,1.0,18.8,36.7,159,159,21.8,9.5,13.0,0.5,56,64,41,16796.98
2013-12-09,-0.5,1.4,-2.0,-6.3,-3.2,-8.7,2.80,0.00,1.96,10.0,26.7,54.0,212,212,42.2,20.6,22.7,10.0,73,94,59,1655.44
2013-12-10,-5.5,-2.4,-7.6,-12.1,-9.1,-13.9,0.00,0.00,0.00,0.0,24.5,48.2,256,256,42.3,20.8,32.8,15.9,49,60,36,26385.46
2013-12-11,-6.4,-4.4,-8.7,-13.0,-11.6,-14.2,0.00,0.00,0.00,0.0,31.0,62.3,263,263,43.5,20.9,23.4,13.7,57,68,46,25084.19
2013-12-12,-8.8,-6.7,-10.7,-15.2,-13.6,-17.1,0.00,0.00,0.00,0.0,25.2,54.4,250,250,38.5,19.5,20.2,13.7,61,73,41,26099.89
2013-12-13,-8.2,-5.0,-13.3,-13.9,-10.3,-18.6,0.20,0.00,0.42,2.0,21.9,42.5,308,308,33.3,14.9,20.2,8.9,58,71,40,24124.80
2013-12-14,-9.5,-4.0,-13.8,-15.4,-9.1,-19.3,9.80,0.00,7.00,16.0,23.0,46.1,57,57,35.2,16.5,22.3,8.8,71,92,49,0.00
2013-12-15,-7.1,-2.8,-11.3,-12.5,-7.7,-16.4,4.00,0.00,2.94,8.0,23.0,46.4,294,294,31.9,14.7,23.0,9.6,79,94,65,23142.54
2013-12-16,-12.0,-7.3,-15.7,-16.7,-12.6,-20.3,0.00,0.00,0.14,0.0,13.5,43.2,323,323,19.1,8.0,11.9,4.7,77,87,57,27589.59
2013-12-17,-7.3,-4.0,-15.7,-11.6,-8.1,-20.6,2.50,0.00,1.96,7.0,13.5,25.2,103,103,16.7,7.8,12.2,2.5,83,89,69,17697.80
2013-12-18,-3.8,-1.0,-5.3,-8.6,-6.6,-9.7,0.00,0.00,0.07,0.0,21.7,42.8,246,246,27.6,12.8,15.8,6.0,81,87,67,23417.05
2013-12-19,-1.3,2.4,-4.1,-5.5,-1.6,-9.1,0.00,0.00,0.00,0.0,16.8,33.8,238,238,21.8,10.8,6.8,2.9,83,93,76,16161.38
2013-12-20,0.2,0.9,-0.9,-3.2,-2.2,-4.2,9.50,6.50,2.17,23.0,9.7,20.5,49,49,15.0,8.3,7.9,5.9,95,97,91,0.00
2013-12-21,0.3,1.9,-0.9,-3.1,-1.3,-5.4,12.30,12.30,0.00,18.0,14.3,33.1,19,19,17.5,8.0,7.6,2.0,94,97,90,0.00
2013-12-22,-0.9,3.0,-2.7,-5.2,-0.3,-8.0,21.70,21.70,0.00,13.0,18.6,40.7,57,57,30.5,13.0,13.7,4.6,91,95,87,0.00
2013-12-23,-2.4,0.3,-6.9,-6.5,-3.1,-11.1,0.00,0.00,0.00,0.0,13.6,31.0,296,296,20.9,9.0,13.0,5.7,80,92,67,21610.70
2013-12-24,-10.3,-7.7,-12.8,-15.3,-11.3,-17.7,0.00,0.00,0.00,0.0,16.8,33.8,327,327,21.6,9.6,12.6,1.8,71,83,57,26296.37
2013-12-25,-10.1,-4.9,-16.2,-15.0,-9.7,-20.6,1.10,0.00,0.98,4.0,16.5,32.8,178,178,19.1,9.7,9.0,3.4,72,77,63,0.00
2013-12-26,-4.3,-1.0,-6.8,-9.2,-6.8,-12.2,2.00,0.00,1.61,7.0,21.0,41.4,244,244,22.8,12.5,6.8,5.5,78,89,64,16311.55
2013-12-27,-4.3,-0.8,-8.7,-9.1,-5.9,-13.9,0.10,0.00,0.21,1.0,19.0,34.9,244,244,23.4,11.9,16.6,8.5,78,87,61,25712.98
2013-12-28,1.9,3.6,-1.1,-2.7,-0.4,-6.7,0.00,0.00,0.00,0.0,24.1,46.8,239,239,32.7,15.9,19.4,9.3,82,88,75,27303.54
2013-12-29,1.5,3.8,-5.0,-2.8,-0.3,-11.1,0.00,0.00,0.00,0.0,19.9,41.0,246,246,26.9,13.8,19.8,9.7,81,88,72,0.00
2013-12-30,-10.4,-6.7,-12.9,-15.6,-12.9,-18.1,0.00,0.00,0.00,0.0,20.4,42.1,307,307,25.5,11.3,8.3,1.1,65,73,53,27920.00
2013-12-31,-9.7,-7.6,-11.7,-15.5,-13.8,-16.9,0.60,0.00,0.56,4.0,28.4,57.6,253,253,30.0,14.9,7.6,4.5,65,76,51,22208.11
2014-01-01,-11.9,-9.0,-16.0,-17.1,-13.8,-21.7,0.00,0.00,0.14,0.0,15.8,32.0,317,317,22.6,10.9,16.9,7.2,66,70,56,21472.46
2014-01-02,-18.5,-16.3,-20.1,-24.7,-22.1,-26.6,1.90,0.00,1.89,10.0,18.2,37.8,13,13,32.7,16.0,26.3,13.0,64,70,58,0.00
2014-01-03,-19.5,-14.2,-24.2,-25.2,-19.0,-30.2,0.00,0.00,0.00,0.0,17.1,34.2,325,325,22.9,11.8,12.2,4.0,61,77,48,28492.53
2014-01-04,-6.4,-2.0,-14.6,-12.7,-7.8,-20.3,0.60,0.00,0.49,4.0,25.8,52.2,210,210,40.2,20.5,19.4,13.6,68,79,54,25293.39
2014-01-05,-1.7,0.1,-2.9,-5.6,-3.7,-7.6,12.70,0.10,8.82,24.0,15.5,37.8,129,129,20.7,9.1,9.0,3.1,89,94,79,0.00
2014-01-06,-6.2,2.6,-14.6,-12.5,-0.9,-22.1,8.30,3.10,3.85,11.0,26.6,52.6,271,271,43.8,21.7,24.8,10.3,77,95,61,27124.60
2014-01-07,-19.2,-14.3,-22.5,-27.0,-22.7,-30.2,0.20,0.00,0.21,1.0,32.7,61.6,242,242,54.4,26.7,44.3,22.0,66,71,60,27934.23
2014-01-08,-14.6,-9.0,-19.0,-20.6,-14.7,-26.0,0.00,0.00,0.00,0.0,20.7,41.8,234,234,31.9,15.2,20.9,11.6,70,76,61,25017.78
2014-01-09,-11.7,-7.6,-15.9,-16.6,-12.2,-21.0,0.00,0.00,0.00,0.0,12.1,21.2,231,231,16.9,9.2,11.9,4.6,74,79,64,28964.54
2014-01-10,-2.9,1.4,-7.6,-6.7,-2.3,-11.8,1.20,0.00,1.05,7.0,11.7,27.0,174,174,16.2,8.0,9.0,4.2,87,93,70,1783.75
2014-01-11,3.7,5.8,1.7,-0.2,1.7,-3.8,10.10,10.10,0.00,17.0,24.1,45.0,214,214,32.1,16.4,18.7,8.9,95,100,85,0.00
2014-01-12,0.4,1.9,-0.9,-4.8,-3.1,-6.2,0.00,0.00,0.00,0.0,23.5,43.9,255,255,37.4,18.4,25.6,10.0,78,84,66,15919.28
2014-01-13,2.7,5.7,0.0,-2.2,0.9,-5.4,0.90,0.90,0.00,6.0,23.5,48.2,207,207,37.7,19.0,29.2,13.7,79,93,70,5604.29
2014-01-14,1.9,4.8,-2.1,-1.5,1.0,-6.3,0.10,0.10,0.00,1.0,15.5,33.5,243,243,19.2,8.8,10.8,4.4,84,95,64,19799.62
2014-01-15,-1.8,0.3,-4.5,-7.3,-3.7,-10.0,0.20,0.00,0.28,2.0,27.5,58.7,225,225,37.5,17.0,18.0,8.2,68,89,51,5490.99
2014-01-16,-4.4,-1.8,-7.0,-9.7,-7.2,-11.7,1.10,0.00,0.77,6.0,21.8,45.4,191,191,29.6,13.9,16.9,7.8,64,75,49,21932.02
2014-01-17,-1.5,1.4,-4.1,-6.4,-3.6,-8.4,0.50,0.00,0.70,4.0,23.1,47.9,210,210,28.5,13.9,15.1,7.2,74,85,59,21351.14
2014-01-18,-4.8,-2.8,-8.1,-9.9,-7.9,-13.7,0.80,0.00,0.84,5.0,16.7,36.7,261,261,25.7,13.0,12.2,6.0,71,77,57,14641.37
2014-01-19,-6.1,-2.6,-9.2,-12.3,-8.5,-14.9,0.60,0.00,0.77,3.0,32.6,65.2,231,231,40.1,20.0,21.6,12.8,76,81,70,248.07
2014-01-20,-8.6,-2.8,-16.4,-14.1,-7.4,-21.6,0.50,0.00,0.70,3.0,19.3,40.3,316,316,30.6,14.2,18.0,8.1,69,85,51,27783.18
2014-01-21,-19.0,-16.2,-21.7,-24.4,-21.8,-27.2,0.00,0.00,0.00,0.0,12.3,29.2,0,0,20.1,9.8,14.4,7.2,61,70,50,30356.91
2014-01-22,-19.2,-13.5,-24.9,-24.0,-17.7,-30.3,0.00,0.00,0.00,0.0,10.8,16.2,336,336,12.3,5.9,7.2,1.1,58,68,43,27813.37
2014-01-23,-17.1,-14.1,-19.8,-22.4,-20.3,-24.9,0.00,0.00,0.00,0.0,16.4,36.7,334,334,21.7,10.0,7.9,1.0,65,74,52,27962.34
2014-01-24,-15.7,-9.8,-22.1,-22.6,-17.7,-27.5,0.40,0.00,0.35,4.0,32.9,67.3,222,222,41.7,20.8,13.7,7.8,67,77,57,30216.36
2014-01-25,-8.1,-3.1,-14.9,-14.7,-9.0,-20.1,3.10,0.00,2.24,15.0,28.2,57.6,247,247,45.9,21.9,26.6,9.7,71,81,59,13230.92
2014-01-26,-13.2,-6.8,-17.5,-19.0,-12.4,-23.6,1.10,0.00,1.05,6.0,18.9,38.2,219,219,29.1,14.2,19.1,8.0,71,82,61,16305.23
2014-01-27,-10.9,-5.4,-16.7,-17.6,-10.4,-23.6,1.60,0.00,1.33,4.0,28.2,56.2,266,266,43.0,21.1,29.5,13.0,66,83,55,31201.48
2014-01-28,-17.2,-13.3,-20.3,-24.0,-20.2,-27.0,0.00,0.00,0.00,0.0,23.7,49.0,240,240,38.9,19.7,32.0,16.1,66,73,56,31352.90
2014-01-29,-15.2,-10.3,-19.3,-21.9,-16.4,-26.0,0.00,0.00,0.00,0.0,26.9,56.2,239,239,40.0,19.8,27.0,14.3,69,76,57,29807.52
2014-01-30,-9.4,-3.6,-13.9,-15.7,-10.4,-19.8,0.20,0.00,0.14,1.0,25.3,51.5,205,205,37.8,18.8,24.8,13.5,65,76,53,23371.66
2014-01-31,-2.6,0.3,-5.3,-7.6,-4.7,-10.8,0.20,0.00,0.21,1.0,26.2,53.3,248,248,30.6,14.5,13.3,6.5,73,82,61,12976.25
2014-02-01,-2.1,0.7,-4.5,-5.8,-2.9,-8.7,12.90,0.10,9.03,15.0,12.4,24.8,159,159,14.8,7.4,7.9,3.4,87,99,65,0.00
2014-02-02,-2.9,0.8,-7.2,-7.4,-2.9,-12.0,2.00,0.20,1.33,4.0,14.1,28.1,299,299,24.0,11.2,13.7,8.6,79,96,66,8519.86
2014-02-03,-10.1,-4.9,-14.6,-14.7,-9.1,-19.7,0.00,0.00,0.00,0.0,10.1,18.0,300,300,14.5,7.5,11.2,3.3,76,84,60,32194.62
2014-02-04,-11.6,-5.1,-18.5,-16.1,-8.8,-23.7,0.10,0.00,0.14,1.0,10.2,17.3,264,264,13.8,6.7,8.3,2.5,76,84,61,24750.83
2014-02-05,-8.1,-6.6,-12.5,-13.8,-11.0,-18.2,10.30,0.00,7.21,19.0,22.6,44.3,12,12,32.9,16.7,12.6,7.2,81,87,73,0.00
2014-02-06,-12.7,-7.9,-18.7,-18.2,-14.1,-24.1,0.00,0.00,0.07,0.0,19.0,38.5,250,250,24.2,12.5,11.5,6.2,71,80,59,32329.98
2014-02-07,-12.7,-10.3,-15.1,-19.0,-16.1,-21.4,0.00,0.00,0.00,0.0,21.9,43.9,240,240,35.3,17.8,26.6,13.0,71,81,59,29527.03
2014-02-08,-13.0,-8.7,-16.3,-18.4,-13.7,-21.8,0.00,0.00,0.00,0.0,17.1,31.7,244,244,22.7,11.1,13.3,7.1,72,77,60,29067.42
2014-02-09,-12.3,-7.8,-18.5,-16.6,-11.9,-23.3,1.40,0.00,1.12,8.0,10.6,14.0,292,292,10.6,5.3,7.2,0.5,77,82,68,4604.96
2014-02-10,-12.4,-7.6,-17.0,-17.7,-13.3,-22.3,0.00,0.00,0.00,0.0,13.9,32.0,286,286,22.3,11.4,15.8,8.7,70,81,48,32550.14
2014-02-11,-15.2,-9.7,-20.4,-20.3,-14.5,-25.6,0.00,0.00,0.00,0.0,11.3,23.0,296,296,16.6,8.6,11.5,6.0,69,78,51,32793.32
2014-02-12,-15.0,-7.8,-22.2,-19.9,-12.9,-27.2,0.00,0.00,0.00,0.0,12.1,27.0,199,199,16.1,8.1,8.6,2.8,71,77,61,33281.77
2014-02-13,-10.3,-4.0,-18.2,-14.9,-8.6,-23.0,0.00,0.00,0.00,0.0,12.6,27.4,44,44,15.4,7.4,7.9,1.4,72,80,64,32680.88
2014-02-14,-6.0,-0.5,-10.7,-10.6,-5.8,-15.2,0.00,0.00,0.00,0.0,15.5,33.8,286,286,18.4,9.2,10.1,4.7,75,85,57,26601.12
