time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2022-05-24,12.4,18.3,5.2,10.2,16.8,2.4,0.00,0.00,0.00,0.0,14.3,31.7,71,71,20.0,9.4,10.1,5.9,63,85,41,49444.44
2022-05-25,14.1,19.3,8.7,11.5,16.3,6.3,0.70,0.70,0.00,4.0,22.1,43.2,89,89,25.0,13.2,10.1,6.6,64,81,43,37198.32
2022-05-26,20.1,27.2,12.3,19.3,26.1,11.2,0.20,0.20,0.00,1.0,31.3,56.9,198,198,33.3,17.2,12.2,7.4,73,90,52,26285.96
2022-05-27,19.4,23.8,14.9,19.9,24.6,15.5,5.70,5.70,0.00,18.0,14.8,32.0,215,215,23.8,11.3,12.6,5.1,82,96,58,23645.67
2022-05-28,17.2,23.3,13.5,16.1,21.9,12.3,0.00,0.00,0.00,0.0,17.8,33.8,348,348,22.4,11.0,8.3,4.0,71,96,37,43726.83
2022-05-29,17.3,23.4,9.4,16.6,23.3,8.2,0.00,0.00,0.00,0.0,17.6,36.0,150,150,20.9,9.8,9.0,2.9,70,94,54,48219.63
2022-05-30,23.2,30.9,15.0,23.6,32.2,14.9,0.00,0.00,0.00,0.0,20.2,38.9,214,214,22.2,11.1,7.9,1.3,63,91,39,47403.42
2022-05-31,26.0,32.2,18.3,26.5,33.4,18.5,0.00,0.00,0.00,0.0,16.6,32.0,237,237,22.1,11.6,11.5,7.5,55,81,34,50162.28
2022-06-01,22.3,28.2,15.6,23.7,31.7,15.2,10.70,10.70,0.00,11.0,15.3,36.7,263,263,23.3,9.9,10.1,4.6,75,87,61,33116.12
2022-06-02,15.5,21.6,10.9,13.4,23.1,6.7,0.20,0.20,0.00,1.0,18.8,34.9,287,287,19.3,9.1,11.2,1.1,55,74,39,32628.32
2022-06-03,17.2,24.4,10.0,15.4,23.0,8.0,0.80,0.80,0.00,2.0,19.8,37.1,264,264,21.6,10.6,13.3,6.5,57,84,30,50697.43
2022-06-04,14.2,20.1,8.2,10.8,17.6,4.1,0.00,0.00,0.00,0.0,23.4,41.8,296,296,30.7,15.5,10.8,6.2,47,61,28,50958.12
2022-06-05,16.5,24.0,8.2,14.5,22.2,5.4,0.00,0.00,0.00,0.0,12.6,28.1,240,240,16.1,7.9,8.3,4.1,50,73,30,31130.02
2022-06-06,16.2,21.7,13.4,15.4,20.9,12.4,8.20,8.20,0.00,12.0,17.2,33.5,100,100,21.0,10.0,8.6,2.5,77,96,54,15137.85
2022-06-07,17.2,22.1,13.3,16.8,22.1,11.3,30.80,30.80,0.00,17.0,21.7,42.5,234,234,26.7,13.6,15.8,6.7,85,97,64,20434.04
2022-06-08,16.6,21.8,11.4,15.5,22.0,8.5,0.80,0.80,0.00,3.0,16.9,31.7,239,239,22.7,10.9,5.8,2.2,70,86,50,42242.66
2022-06-09,16.5,21.8,12.4,14.8,19.4,10.7,7.70,7.70,0.00,9.0,20.8,40.3,316,316,27.7,14.3,14.8,7.3,72,94,42,29904.49
2022-06-10,16.7,21.9,11.7,14.5,19.6,8.2,0.00,0.00,0.00,0.0,19.1,34.9,284,284,27.6,14.6,9.0,6.5,61,80,39,51378.46
2022-06-11,17.9,23.7,11.4,17.3,24.5,9.9,0.20,0.20,0.00,2.0,15.8,34.9,199,199,19.6,9.1,10.4,2.6,68,89,48,51148.58
2022-06-12,18.9,23.6,14.5,18.8,24.0,13.7,3.20,3.20,0.00,6.0,15.7,33.5,260,260,22.8,11.2,11.9,6.9,75,86,58,33687.42
2022-06-13,16.7,22.6,10.0,16.3,24.7,7.9,0.00,0.00,0.00,0.0,13.8,29.9,358,358,18.2,8.0,6.5,1.1,70,95,52,47704.30
2022-06-14,19.5,24.1,13.1,19.5,25.4,12.3,0.00,0.00,0.00,0.0,13.3,28.4,97,97,15.5,7.2,4.7,2.9,63,81,47,48502.59
2022-06-15,19.4,24.7,13.9,19.7,26.8,13.2,0.30,0.30,0.00,1.0,13.0,26.3,104,104,18.3,9.4,6.5,5.0,74,87,65,39576.88
2022-06-16,25.2,31.7,17.0,26.1,33.3,18.0,2.20,2.20,0.00,2.0,27.3,50.4,236,236,26.5,13.6,4.3,2.3,66,97,31,47743.26
2022-06-17,21.1,25.6,15.1,18.4,23.0,11.0,0.00,0.00,0.00,0.0,35.1,65.5,291,291,42.0,22.3,16.9,9.7,53,74,38,51328.44
2022-06-18,14.5,18.1,11.0,9.6,13.9,5.1,0.00,0.00,0.00,0.0,31.2,57.2,332,332,48.4,25.5,21.2,12.1,47,62,31,51703.39
2022-06-19,15.5,22.0,9.1,12.4,18.5,6.0,0.00,0.00,0.00,0.0,19.1,36.7,338,338,24.9,12.7,12.6,7.4,44,68,22,46234.07
2022-06-20,18.9,25.3,13.3,17.5,26.1,10.5,0.00,0.00,0.00,0.0,14.4,30.2,235,235,18.7,8.9,7.2,4.3,49,74,35,40947.88
2022-06-21,24.5,34.0,16.2,26.1,37.4,16.4,0.00,0.00,0.00,0.0,14.8,28.4,211,211,19.3,9.4,12.2,6.2,65,87,37,49821.37
2022-06-22,27.2,34.2,20.7,28.5,37.2,18.9,0.00,0.00,0.00,0.0,21.9,41.0,292,292,26.2,13.7,10.4,7.0,58,76,34,51712.17
2022-06-23,21.6,27.7,15.9,20.1,27.1,14.2,0.00,0.00,0.00,0.0,18.4,36.0,340,340,29.8,15.3,18.0,9.9,53,74,33,51705.13
2022-06-24,21.0,27.7,13.8,20.3,28.9,11.4,0.00,0.00,0.00,0.0,15.3,30.6,259,259,19.1,8.6,13.0,0.5,51,74,35,51694.43
2022-06-25,23.0,29.8,16.0,23.7,30.9,15.9,0.00,0.00,0.00,0.0,16.6,34.9,143,143,18.3,8.7,4.3,1.6,61,84,40,51392.05
2022-06-26,23.1,29.9,16.9,24.2,31.9,16.9,8.40,8.40,0.00,10.0,18.3,38.9,214,214,19.7,9.2,2.5,0.7,67,73,54,39722.49
2022-06-27,18.4,21.7,14.6,15.6,18.1,12.6,0.10,0.10,0.00,1.0,25.3,47.2,298,298,33.7,17.1,19.4,9.8,54,68,37,39470.21
2022-06-28,18.0,24.9,11.0,16.3,23.5,8.5,0.00,0.00,0.00,0.0,23.1,43.6,206,206,24.9,11.8,14.0,1.8,55,71,34,51615.05
2022-06-29,18.2,24.2,15.0,18.0,26.2,13.6,4.60,4.60,0.00,6.0,12.9,35.3,247,247,19.5,8.2,8.6,3.6,69,91,48,34206.73
2022-06-30,20.3,28.2,10.9,20.3,29.6,10.2,0.20,0.20,0.00,2.0,18.4,37.8,175,175,22.3,10.6,6.1,1.3,67,94,37,47758.41
2022-07-01,24.5,31.1,19.8,24.9,32.4,19.2,1.70,1.70,0.00,4.0,19.0,38.5,229,229,24.1,11.5,8.6,2.3,59,79,44,18380.60
2022-07-02,21.3,27.4,13.3,19.4,25.6,11.7,0.40,0.40,0.00,1.0,24.3,45.7,288,288,25.6,13.1,9.4,5.9,48,86,30,49911.54
2022-07-03,19.9,26.9,13.0,18.4,26.8,10.3,0.00,0.00,0.00,0.0,18.1,33.8,319,319,22.3,10.6,10.4,2.7,48,65,26,51434.76
2022-07-04,19.6,25.8,12.3,19.3,26.0,11.6,0.00,0.00,0.00,0.0,15.0,33.1,128,128,17.7,8.1,6.8,1.4,63,83,48,43275.12
2022-07-05,21.6,28.8,18.5,22.7,30.8,19.2,11.20,11.20,0.00,11.0,24.6,49.0,271,271,22.6,11.3,5.0,3.8,77,93,55,23335.27
2022-07-06,19.9,24.2,16.6,20.4,24.9,16.7,0.30,0.30,0.00,3.0,16.1,31.0,3,3,19.1,9.0,5.0,2.8,76,94,54,24297.51
2022-07-07,19.9,25.2,14.0,20.2,26.0,13.6,0.00,0.00,0.00,0.0,16.1,32.4,88,88,20.0,9.1,7.9,2.2,71,89,50,49600.35
2022-07-08,20.9,26.8,16.1,20.7,29.8,14.5,0.40,0.40,0.00,4.0,20.6,38.9,337,337,20.2,9.6,9.4,1.5,62,79,45,48923.01
2022-07-09,18.5,23.9,12.5,17.5,24.9,10.8,0.00,0.00,0.00,0.0,17.7,30.2,14,14,20.6,9.6,9.0,4.7,58,77,37,51095.11
2022-07-10,20.6,26.4,13.2,19.4,25.9,11.5,0.00,0.00,0.00,0.0,18.7,37.1,186,186,23.5,11.5,10.1,2.2,54,75,33,50958.54
2022-07-11,23.1,31.0,13.6,21.8,29.7,11.6,0.00,0.00,0.00,0.0,26.0,48.6,230,230,27.3,14.4,6.8,5.9,49,72,28,49689.32
2022-07-12,23.2,27.0,18.5,23.1,26.4,18.5,3.10,3.10,0.00,4.0,24.5,47.5,279,279,34.0,16.7,16.9,8.0,65,88,43,47829.53
2022-07-13,19.5,24.8,14.7,19.6,25.3,15.0,0.00,0.00,0.00,0.0,10.8,22.3,327,327,14.9,6.3,8.3,1.6,69,94,42,28928.15
2022-07-14,20.4,26.7,14.3,19.4,25.8,13.3,0.00,0.00,0.00,0.0,13.4,28.8,350,350,20.7,10.0,10.4,5.8,57,89,26,49433.50
2022-07-15,20.5,26.7,13.4,19.5,27.5,12.0,0.00,0.00,0.00,0.0,21.4,42.1,95,95,19.1,8.6,7.2,1.1,51,74,34,45546.16
2022-07-16,22.6,28.3,15.1,22.8,28.8,14.7,0.00,0.00,0.00,0.0,13.2,30.2,145,145,16.3,7.2,4.7,2.5,56,87,32,50224.14
2022-07-17,22.7,28.8,15.9,23.1,29.0,16.6,0.00,0.00,0.00,0.0,14.8,32.4,125,125,18.4,8.3,7.9,3.1,62,87,38,43755.25
2022-07-18,22.5,26.7,19.2,23.9,28.5,20.9,21.70,21.70,0.00,14.0,21.2,42.1,351,351,24.8,12.3,9.4,5.0,79,97,57,34472.34
2022-07-19,26.0,33.1,19.3,26.8,34.8,19.0,0.50,0.50,0.00,1.0,21.3,40.7,275,275,29.0,14.9,10.1,5.2,62,76,39,48844.41
2022-07-20,26.8,31.0,22.5,28.0,31.6,24.8,7.70,7.70,0.00,8.0,32.2,58.0,214,214,34.2,17.2,16.6,7.2,66,88,48,45384.38
2022-07-21,24.9,30.1,19.8,25.0,28.7,20.5,0.10,0.10,0.00,1.0,31.1,61.2,260,260,33.6,17.5,11.9,6.8,65,93,34,49279.48
2022-07-22,24.4,30.5,17.4,24.9,31.6,17.9,0.20,0.20,0.00,1.0,16.6,31.0,261,261,18.1,8.1,9.4,2.1,56,82,31,49493.65
2022-07-23,27.1,33.1,22.2,27.1,33.2,21.2,1.10,1.10,0.00,3.0,25.5,51.5,245,245,32.1,16.3,18.4,8.4,53,75,33,46878.48
2022-07-24,24.4,29.5,20.9,25.6,30.4,22.8,5.20,5.20,0.00,6.0,24.0,47.2,232,232,32.2,16.3,15.5,9.2,75,91,56,10172.08
2022-07-25,20.6,23.7,16.5,19.1,22.4,15.1,0.00,0.00,0.00,0.0,22.3,43.6,286,286,33.4,16.9,12.6,6.3,60,88,39,48917.41
2022-07-26,19.7,24.9,14.4,19.2,24.5,13.5,0.00,0.00,0.00,0.0,10.8,22.3,258,258,16.5,7.8,9.7,4.6,63,80,44,32049.39
2022-07-27,20.7,26.0,13.6,21.3,26.4,13.5,0.20,0.20,0.00,1.0,18.1,36.7,187,187,18.8,8.5,6.5,1.9,71,92,54,38995.75
2022-07-28,23.3,27.8,19.4,23.4,26.5,19.7,1.40,1.40,0.00,4.0,26.2,52.9,262,262,29.4,14.9,13.0,7.2,67,94,43,37779.88
2022-07-29,21.5,26.8,15.2,20.1,24.4,15.0,0.00,0.00,0.00,0.0,22.7,42.1,275,275,27.9,14.5,15.5,7.7,58,90,33,45438.69
2022-07-30,21.4,28.9,15.6,20.3,27.0,14.4,0.00,0.00,0.00,0.0,21.6,40.3,300,300,26.5,13.3,10.8,5.5,59,82,30,45265.64
2022-07-31,22.3,27.4,15.8,22.6,28.7,16.0,1.80,1.80,0.00,6.0,20.5,41.8,196,196,21.7,10.7,7.6,3.9,66,86,47,47725.98
2022-08-01,23.6,30.0,17.5,24.1,29.1,18.2,4.00,4.00,0.00,9.0,25.5,51.8,217,217,26.9,13.1,11.5,3.6,65,86,44,39274.38
2022-08-02,21.6,26.5,17.0,21.3,26.3,16.5,0.00,0.00,0.00,0.0,16.6,34.9,312,312,28.8,14.3,18.0,8.6,67,90,42,31727.40
2022-08-03,22.0,31.5,13.4,22.2,31.6,13.1,1.10,1.10,0.00,2.0,25.5,48.6,204,204,26.2,13.2,6.1,1.6,69,89,43,44590.59
2022-08-04,24.1,29.1,22.2,26.8,31.3,24.2,15.00,15.00,0.00,11.0,22.1,43.6,247,247,22.9,11.4,4.3,3.3,83,92,58,13864.04
2022-08-05,23.8,29.4,18.4,26.0,33.1,20.3,0.00,0.00,0.00,0.0,14.5,31.0,94,94,18.6,8.0,3.6,2.0,74,96,51,46210.30
2022-08-06,25.9,32.2,18.9,28.4,33.8,21.4,0.60,0.60,0.00,4.0,19.8,41.0,195,195,19.8,9.6,2.9,2.1,72,98,45,47069.96
2022-08-07,27.5,32.3,22.3,30.1,34.5,25.4,1.10,1.10,0.00,6.0,20.6,42.1,233,233,26.2,13.3,14.8,8.7,70,93,47,44147.40
2022-08-08,25.8,31.3,23.1,28.1,31.5,24.5,0.80,0.80,0.00,6.0,23.8,45.0,240,240,31.1,16.1,16.2,7.3,77,90,50,10865.96
2022-08-09,20.7,24.0,17.8,20.1,23.3,17.3,0.20,0.20,0.00,2.0,19.1,34.6,334,334,25.4,12.5,9.4,4.1,66,81,49,27502.89
2022-08-10,20.9,26.1,14.5,21.7,28.2,14.2,0.00,0.00,0.00,0.0,14.5,30.6,177,177,16.8,7.1,6.8,0.7,68,90,47,46833.72
2022-08-11,20.7,25.3,16.0,18.8,23.7,14.3,0.00,0.00,0.00,0.0,23.2,44.3,329,329,30.8,16.0,15.8,9.2,53,76,32,46908.30
2022-08-12,19.2,25.9,13.4,17.1,23.8,12.1,0.00,0.00,0.00,0.0,19.7,36.0,349,349,24.3,12.2,14.8,8.4,49,85,23,46759.12
2022-08-13,19.1,25.6,12.5,17.8,26.2,10.3,0.00,0.00,0.00,0.0,13.5,29.5,1,1,16.5,6.9,7.6,1.3,47,65,27,46574.42
2022-08-14,20.0,26.2,12.9,19.2,25.4,12.1,0.00,0.00,0.00,0.0,13.4,30.2,73,73,17.8,7.9,6.5,3.6,58,79,33,46531.83
2022-08-15,21.6,27.4,15.9,20.6,25.8,14.4,0.00,0.00,0.00,0.0,18.2,37.4,54,54,19.6,9.7,6.8,4.0,53,75,30,42154.62
2022-08-16,21.1,27.4,15.6,20.7,26.9,15.2,0.50,0.50,0.00,3.0,18.0,32.8,359,359,23.6,10.8,15.5,4.0,63,86,33,46312.95
2022-08-17,20.2,25.3,15.6,20.8,26.2,15.8,1.40,1.40,0.00,2.0,12.2,26.3,352,352,18.4,8.1,9.7,4.0,73,94,50,38445.87
2022-08-18,21.0,28.2,16.0,21.5,29.8,16.2,6.90,6.90,0.00,2.0,19.9,37.4,309,309,17.2,7.9,7.2,2.7,69,94,39,41353.18
2022-08-19,21.7,27.8,14.9,22.5,28.7,14.9,0.30,0.30,0.00,2.0,13.9,28.8,203,203,16.1,7.4,8.3,3.1,68,88,45,46039.14
2022-08-20,22.6,29.0,15.5,23.6,29.8,16.3,0.00,0.00,0.00,0.0,14.0,31.7,162,162,16.4,7.4,6.8,0.0,68,93,41,45945.58
2022-08-21,21.6,27.3,18.9,23.8,30.9,21.1,27.30,27.30,0.00,15.0,15.6,33.8,135,135,16.5,6.8,4.7,1.9,84,96,58,23878.63
2022-08-22,20.0,23.2,18.1,21.8,24.7,19.9,10.60,10.60,0.00,14.0,13.6,25.6,10,10,17.2,7.9,6.1,3.7,90,98,73,6817.33
2022-08-23,22.6,29.0,18.0,22.8,29.1,18.2,0.00,0.00,0.00,0.0,15.4,30.6,328,328,22.5,11.4,11.5,6.9,66,95,34,43911.56
2022-08-24,21.7,28.9,16.1,22.5,29.9,15.6,1.50,1.50,0.00,7.0,14.9,40.7,304,304,18.9,8.7,6.5,3.1,70,89,41,45437.03
2022-08-25,20.0,24.7,16.1,21.5,25.9,16.9,6.80,6.80,0.00,10.0,12.4,28.4,68,68,19.4,8.4,12.6,5.6,86,96,67,34184.13
2022-08-26,20.8,26.0,15.8,21.4,26.3,14.5,1.50,1.50,0.00,6.0,21.1,38.5,334,334,23.4,11.8,7.6,3.4,78,99,56,42921.90
2022-08-27,17.8,22.8,12.5,17.5,23.3,12.0,0.00,0.00,0.00,0.0,12.4,24.8,56,56,18.0,8.7,10.4,6.7,71,95,51,44957.02
2022-08-28,20.5,27.5,14.0,21.5,28.6,13.5,0.00,0.00,0.00,0.0,17.0,34.6,119,119,18.6,10.0,10.4,4.7,78,97,54,44793.86
2022-08-29,24.5,30.8,18.6,26.5,32.8,20.0,10.30,10.30,0.00,5.0,24.3,50.4,203,203,26.6,13.3,7.6,5.5,78,97,54,44397.09
2022-08-30,22.4,25.4,19.1,23.4,25.4,18.1,5.40,5.40,0.00,7.0,20.4,39.2,246,246,27.1,14.4,15.5,8.0,79,91,49,15877.62
2022-08-31,20.7,25.7,15.7,18.4,22.4,13.7,0.20,0.20,0.00,2.0,30.8,56.9,275,275,37.8,19.9,23.0,13.0,58,76,37,44302.62
2022-09-01,18.0,24.5,12.1,16.4,23.0,10.5,0.00,0.00,0.00,0.0,18.4,33.1,297,297,20.2,9.3,8.6,2.8,55,80,33,44136.81
2022-09-02,20.8,27.7,14.4,20.9,28.4,13.3,0.00,0.00,0.00,0.0,18.7,37.8,176,176,19.6,10.1,8.3,4.7,68,94,42,40083.12
2022-09-03,24.1,30.9,17.5,26.0,32.1,18.5,0.50,0.50,0.00,4.0,16.0,32.0,225,225,17.3,8.3,2.2,0.4,72,96,41,43016.41
2022-09-04,18.9,20.9,16.5,19.0,22.0,16.3,0.80,0.80,0.00,4.0,16.5,29.9,29,29,24.5,12.5,15.1,6.1,81,94,69,0.00
2022-09-05,18.1,21.9,15.3,18.0,22.3,14.2,1.10,1.10,0.00,4.0,13.3,26.6,50,50,20.0,10.1,10.1,4.5,79,88,66,4539.82
2022-09-06,19.1,23.6,15.1,19.1,24.6,13.9,0.00,0.00,0.00,0.0,13.8,27.7,43,43,20.7,9.9,6.1,2.9,74,98,51,42679.10
2022-09-07,19.4,24.9,15.7,19.6,25.0,15.3,0.20,0.20,0.00,2.0,12.1,24.5,358,358,17.2,8.4,8.3,3.1,75,97,49,28439.69
2022-09-08,19.8,26.5,13.9,19.6,27.9,13.2,0.00,0.00,0.00,0.0,14.8,28.1,330,330,16.8,7.9,7.9,2.8,66,85,39,42357.24
2022-09-09,19.9,25.8,13.3,20.7,26.5,13.0,0.00,0.00,0.00,0.0,16.9,33.5,156,156,17.9,8.7,7.9,1.1,78,96,55,42211.75
2022-09-10,21.5,27.4,16.4,22.7,28.2,17.0,0.00,0.00,0.00,0.0,16.5,32.0,152,152,18.1,9.6,8.6,3.2,78,100,52,41981.41
2022-09-11,20.4,23.7,17.8,21.4,24.0,19.3,0.10,0.10,0.00,1.0,13.1,28.1,141,141,17.2,8.7,7.9,5.1,81,95,56,18128.75
2022-09-12,19.8,23.1,15.7,21.3,25.3,15.2,8.00,8.00,0.00,12.0,16.5,31.7,115,115,20.7,10.2,6.5,3.6,89,99,70,15294.94
2022-09-13,16.6,21.8,10.9,15.8,20.4,10.0,1.20,1.20,0.00,4.0,14.7,27.7,265,265,18.5,8.8,9.7,3.7,73,92,46,32425.36
2022-09-14,18.4,24.4,12.7,16.9,22.8,10.4,0.00,0.00,0.00,0.0,20.9,40.0,311,311,30.8,16.2,18.7,10.5,70,92,47,41716.80
2022-09-15,13.5,18.9,7.9,11.9,18.8,5.6,0.00,0.00,0.00,0.0,11.9,23.4,337,337,17.0,7.6,12.2,1.8,67,87,47,41650.19
2022-09-16,16.6,24.4,11.3,16.4,26.2,10.1,0.70,0.70,0.00,5.0,16.0,32.0,132,132,17.1,7.9,8.3,4.1,80,95,60,36000.00
2022-09-17,19.3,24.5,13.9,20.0,25.2,13.5,0.00,0.00,0.00,0.0,18.3,34.9,137,137,19.2,9.8,8.6,5.1,83,97,66,40834.73
2022-09-18,22.2,26.9,19.5,22.9,26.9,19.6,3.30,3.30,0.00,5.0,20.4,38.5,240,240,25.7,13.4,13.3,6.4,75,88,53,28030.08
2022-09-19,21.4,26.8,17.3,21.3,26.9,15.7,0.00,0.00,0.00,0.0,25.0,46.4,280,280,28.2,14.4,12.2,5.2,70,87,50,34936.99
2022-09-20,19.5,25.4,14.5,18.8,24.7,13.7,0.00,0.00,0.00,0.0,18.6,36.0,308,308,22.8,11.8,6.8,4.4,69,91,42,40838.86
2022-09-21,20.7,27.1,14.5,21.2,27.8,14.4,1.70,1.70,0.00,3.0,23.6,50.4,232,232,25.8,13.4,6.8,2.2,79,94,61,25200.00
2022-09-22,13.5,18.9,10.0,9.6,16.4,5.6,3.10,3.10,0.00,3.0,30.8,58.3,321,321,40.9,21.5,27.4,12.2,64,79,53,22296.72
2022-09-23,10.3,15.4,5.7,6.6,11.7,2.3,0.00,0.00,0.00,0.0,21.3,41.8,342,342,26.4,13.2,10.8,6.6,56,77,40,40304.80
2022-09-24,12.0,17.9,6.9,10.1,16.7,4.4,0.10,0.10,0.00,1.0,9.8,20.2,247,247,13.8,6.4,6.1,2.7,68,85,44,21460.67
2022-09-25,14.4,19.4,12.7,14.0,18.7,10.9,13.20,13.20,0.00,16.0,14.2,30.6,279,279,14.2,6.6,5.0,1.1,86,96,59,9384.75
2022-09-26,13.2,17.3,10.5,10.1,13.3,7.5,9.00,9.00,0.00,11.0,27.8,54.0,249,249,37.7,20.2,23.0,13.0,79,89,55,27632.93
2022-09-27,13.2,17.5,11.1,11.3,15.8,8.9,8.00,8.00,0.00,8.0,22.5,42.5,286,286,25.8,12.9,18.4,7.7,82,94,54,15261.81
2022-09-28,11.5,14.0,9.3,8.5,10.1,6.6,0.00,0.00,0.00,0.0,21.0,40.7,336,336,29.8,15.7,15.8,8.8,77,93,59,23857.11
2022-09-29,10.9,15.8,7.0,9.0,14.3,4.8,0.00,0.00,0.00,0.0,9.4,16.6,332,332,13.6,6.3,8.3,3.7,73,93,50,38125.85
2022-09-30,10.5,16.7,5.1,8.9,16.1,2.8,0.00,0.00,0.00,0.0,9.4,17.3,343,343,12.2,5.4,8.3,1.9,78,93,58,36605.63
2022-10-01,13.4,19.4,8.6,10.9,16.9,6.0,0.00,0.00,0.00,0.0,17.9,30.6,10,10,23.4,12.8,10.4,5.6,71,91,48,33266.05
2022-10-02,10.5,14.7,7.0,6.7,11.1,2.7,0.00,0.00,0.00,0.0,19.0,35.3,22,22,29.0,15.3,17.6,9.5,58,78,43,37791.53
2022-10-03,8.5,16.0,2.8,5.9,13.8,-0.6,0.00,0.00,0.00,0.0,13.1,22.0,5,5,14.6,7.2,7.9,2.8,67,90,42,38140.12
2022-10-04,10.9,19.2,4.9,8.8,17.3,2.1,0.00,0.00,0.00,0.0,10.8,20.9,340,340,14.3,6.9,5.8,3.2,69,89,39,37570.97
2022-10-05,13.9,22.2,7.7,12.4,22.0,5.4,0.00,0.00,0.00,0.0,11.3,23.4,285,285,14.8,7.4,10.4,2.6,69,90,49,37622.64
2022-10-06,16.2,22.6,10.2,14.4,20.2,8.4,0.00,0.00,0.00,0.0,14.9,28.1,243,243,19.4,10.5,10.4,6.8,65,91,37,33685.60
2022-10-07,9.7,15.1,6.6,5.7,13.4,2.7,0.40,0.40,0.00,3.0,23.8,42.5,319,319,35.1,18.5,24.8,11.9,68,85,57,5126.18
2022-10-08,7.5,11.3,4.0,3.1,5.3,0.6,0.00,0.00,0.00,0.0,27.8,52.2,259,259,29.9,16.0,16.2,7.7,59,80,42,18196.75
2022-10-09,10.6,15.5,6.6,6.7,11.9,1.9,0.00,0.00,0.00,0.0,21.4,37.1,267,267,28.6,15.2,12.2,6.4,59,72,43,23977.62
2022-10-10,9.8,15.3,5.5,7.2,12.0,2.5,0.20,0.20,0.00,1.0,12.6,25.9,297,297,16.8,8.2,7.2,3.4,69,97,39,36588.04
2022-10-11,12.3,22.4,4.1,9.9,20.3,1.0,0.00,0.00,0.00,0.0,19.5,33.8,223,223,17.3,9.0,6.5,0.7,64,81,41,36322.64
2022-10-12,15.9,20.2,12.4,13.7,17.2,10.5,2.20,2.20,0.00,6.0,22.4,40.7,181,181,30.4,15.5,15.5,4.7,68,90,55,15863.67
2022-10-13,12.7,16.0,5.4,10.7,15.1,2.3,14.10,14.10,0.00,13.0,26.5,49.7,212,212,28.1,13.6,11.2,7.2,81,97,58,14695.92
2022-10-14,8.7,13.7,3.7,4.7,7.7,0.8,0.00,0.00,0.00,0.0,25.7,48.2,199,199,25.2,13.3,10.8,6.8,58,85,27,33415.54
2022-10-15,9.8,12.0,6.0,5.4,8.5,2.1,0.30,0.30,0.00,2.0,32.2,58.7,220,220,33.3,17.6,15.1,8.2,57,77,36,30036.14
2022-10-16,9.0,14.9,4.1,5.7,10.8,1.0,0.00,0.00,0.00,0.0,25.4,47.5,240,240,21.1,10.7,8.6,4.9,62,76,46,25338.54
2022-10-17,7.4,10.2,3.8,4.6,6.8,0.5,3.80,3.50,0.21,8.0,18.8,40.3,220,220,20.1,9.5,4.7,1.3,81,92,57,22901.32
2022-10-18,3.9,7.9,0.5,0.1,2.9,-3.1,1.20,1.20,0.00,7.0,21.5,40.7,241,241,25.1,13.3,7.6,4.0,85,98,61,14797.71
2022-10-19,5.0,10.2,1.1,1.3,6.3,-2.0,1.40,1.40,0.00,9.0,22.1,41.4,254,254,24.4,12.5,10.8,4.8,82,98,52,26928.64
2022-10-20,4.2,7.1,1.7,-0.7,1.4,-3.4,0.50,0.50,0.00,4.0,26.8,47.9,238,238,35.1,18.5,23.8,9.8,72,87,52,270.80
2022-10-21,8.0,15.4,-0.1,4.2,10.6,-3.7,0.00,0.00,0.00,0.0,22.6,42.1,190,190,23.5,13.2,6.8,5.4,65,90,42,35222.79
2022-10-22,14.3,19.8,10.5,11.1,16.9,6.8,0.00,0.00,0.00,0.0,18.2,33.8,195,195,26.1,14.2,14.8,9.1,56,68,45,35042.32
2022-10-23,12.8,18.0,8.9,10.8,15.9,6.3,0.00,0.00,0.00,0.0,12.1,24.1,136,136,15.1,8.4,5.4,3.6,69,85,50,34862.68
2022-10-24,10.4,17.1,4.6,8.6,15.4,2.4,0.00,0.00,0.00,0.0,10.5,23.0,90,90,13.3,7.4,6.1,2.4,82,96,59,34684.05
2022-10-25,11.9,17.0,7.9,11.1,16.1,6.2,0.00,0.00,0.00,0.0,12.1,24.5,110,110,13.2,7.0,4.0,0.8,92,100,76,26257.06
2022-10-26,12.2,16.4,9.4,10.5,15.1,5.0,5.00,5.00,0.00,8.0,24.1,42.5,244,244,22.5,12.7,7.9,5.1,89,100,77,6789.39
2022-10-27,6.7,10.0,2.7,3.0,6.5,-0.6,0.00,0.00,0.00,0.0,22.4,39.6,335,335,22.4,11.1,13.7,6.1,66,79,49,16657.99
2022-10-28,4.7,9.6,1.5,1.4,6.2,-1.8,0.00,0.00,0.00,0.0,17.1,33.8,76,76,18.4,9.9,8.3,4.2,80,92,66,33983.03
2022-10-29,5.0,13.3,-1.7,2.3,10.9,-5.2,0.00,0.00,0.00,0.0,12.0,20.5,201,201,11.4,6.2,2.5,0.5,80,100,54,33812.05
