time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2017-06-16,22.9,30.4,15.5,24.0,31.4,16.2,0.50,0.50,0.00,2.0,11.6,33.5,244,244,16.6,7.5,6.8,4.7,68,97,33,46164.16
2017-06-17,24.1,28.6,20.4,25.5,31.5,20.2,6.50,6.50,0.00,7.0,19.5,48.2,198,198,27.2,11.5,13.0,4.2,70,84,60,33729.31
2017-06-18,24.2,28.2,20.9,25.2,28.7,21.4,11.30,11.30,0.00,10.0,29.3,67.7,215,215,37.6,17.5,15.8,9.1,75,86,61,37260.63
2017-06-19,20.8,25.0,15.8,20.4,24.3,15.6,0.40,0.40,0.00,3.0,17.1,35.3,256,256,22.7,11.1,9.0,5.0,63,82,44,47866.68
2017-06-20,18.0,21.9,14.6,17.1,19.1,14.0,15.60,15.60,0.00,13.0,23.6,52.6,265,265,30.9,13.9,14.8,4.0,75,94,45,46341.55
2017-06-21,17.5,22.1,12.7,16.3,20.5,11.2,0.10,0.10,0.00,1.0,15.8,32.0,287,287,23.9,11.6,9.0,5.4,69,91,45,36468.82
2017-06-22,17.3,22.3,11.0,17.4,23.8,9.7,6.20,6.20,0.00,5.0,16.1,50.0,169,169,21.8,9.1,7.6,2.9,80,88,66,34965.49
2017-06-23,21.9,24.5,19.4,23.5,26.3,19.5,15.50,15.50,0.00,19.0,24.6,46.4,241,241,29.5,14.5,13.3,7.7,87,94,75,3574.46
2017-06-24,19.5,23.5,15.3,17.6,21.6,13.7,0.00,0.00,0.00,0.0,23.5,46.1,287,287,31.0,15.8,12.6,7.3,56,78,40,51403.80
2017-06-25,16.7,20.5,13.0,14.9,18.7,12.1,2.80,2.80,0.00,4.0,28.5,55.4,267,267,31.1,14.0,9.7,5.5,67,92,41,51384.34
2017-06-26,15.5,20.1,11.9,14.5,20.0,10.8,8.50,8.50,0.00,10.0,17.7,40.7,261,261,22.5,9.2,9.4,2.2,75,92,48,43816.05
2017-06-27,15.1,19.8,10.3,13.0,16.6,8.5,0.80,0.80,0.00,6.0,21.2,46.4,286,286,25.6,12.6,9.7,6.2,67,89,43,47328.69
2017-06-28,18.5,24.8,11.8,16.9,23.3,9.8,0.30,0.30,0.00,3.0,17.5,32.8,251,251,24.7,12.2,14.8,7.6,59,83,38,46082.45
2017-06-29,21.0,25.4,17.1,21.4,26.5,16.8,9.60,9.60,0.00,11.0,22.7,42.8,208,208,28.3,13.7,18.4,8.5,76,88,59,19836.69
2017-06-30,23.4,29.0,19.3,24.7,29.3,20.6,2.40,2.40,0.00,7.0,20.8,41.8,238,238,26.0,12.9,13.0,6.6,74,92,45,35659.27
2017-07-01,22.1,26.1,17.6,23.6,28.6,18.9,13.10,13.10,0.00,10.0,22.0,42.8,244,244,24.4,11.0,8.6,4.4,80,95,61,40617.98
2017-07-02,20.2,26.2,13.5,20.5,26.3,13.0,3.70,3.70,0.00,4.0,20.7,49.0,262,262,24.8,10.1,9.7,4.6,73,93,46,50100.54
2017-07-03,19.7,25.1,13.3,19.2,25.2,11.9,0.10,0.10,0.00,1.0,14.4,29.5,319,319,22.5,11.0,15.1,6.4,64,83,42,50336.30
2017-07-04,20.0,24.4,13.7,19.6,25.6,12.6,0.00,0.00,0.00,0.0,13.6,28.4,11,11,18.9,8.9,3.6,1.6,64,90,43,49963.00
2017-07-05,19.7,25.1,12.1,19.4,25.9,11.0,0.00,0.00,0.00,0.0,12.6,28.4,93,93,18.4,8.7,8.3,4.5,62,82,42,51319.86
2017-07-06,22.4,28.6,14.3,23.3,31.4,13.6,0.00,0.00,0.00,0.0,16.6,34.9,203,203,19.0,9.1,6.8,4.3,65,79,48,51018.40
2017-07-07,23.0,27.3,18.5,24.3,29.1,19.4,4.40,4.40,0.00,7.0,14.5,39.2,282,282,22.7,9.2,11.5,2.1,70,87,58,46308.57
2017-07-08,20.1,24.0,16.1,18.8,21.5,14.0,0.20,0.20,0.00,2.0,23.7,44.3,316,316,32.8,16.5,12.2,7.9,62,90,34,50517.94
2017-07-09,21.1,26.3,15.2,18.9,23.4,12.8,0.40,0.40,0.00,1.0,25.9,55.1,258,258,35.1,17.5,19.1,11.2,53,68,38,44692.55
2017-07-10,21.3,25.9,17.9,21.7,26.1,17.9,4.40,4.40,0.00,13.0,20.6,47.5,231,231,25.3,11.7,10.1,6.4,73,97,50,25065.97
2017-07-11,21.3,26.6,15.5,23.5,29.4,16.2,0.90,0.90,0.00,6.0,12.5,27.0,167,167,16.4,7.0,8.6,3.6,83,97,65,50136.06
2017-07-12,22.5,28.1,16.6,25.3,30.8,18.4,17.80,17.80,0.00,11.0,12.2,31.3,220,220,15.8,6.2,7.6,1.8,84,100,61,30291.37
2017-07-13,18.0,20.6,16.6,18.5,23.3,16.1,24.80,24.80,0.00,9.0,20.2,40.0,88,88,24.4,12.6,7.9,3.8,92,98,85,0.00
2017-07-14,20.6,26.1,17.4,21.2,26.6,17.8,0.60,0.60,0.00,5.0,19.6,38.9,296,296,23.9,11.8,9.0,1.8,79,93,55,29264.34
2017-07-15,21.8,26.8,16.3,21.8,27.3,16.2,0.00,0.00,0.00,0.0,15.0,28.1,300,300,22.2,10.8,14.4,6.9,65,88,43,50161.20
2017-07-16,20.6,25.7,16.3,21.3,26.1,15.9,6.70,6.70,0.00,8.0,18.6,36.0,256,256,21.7,9.9,5.4,2.5,76,99,53,30838.28
2017-07-17,20.9,24.5,17.5,23.1,27.1,18.7,1.60,1.60,0.00,9.0,11.1,22.3,350,350,12.9,4.7,5.4,0.7,84,98,66,41512.50
2017-07-18,21.4,26.0,16.1,23.0,28.4,17.0,0.10,0.10,0.00,1.0,14.2,29.2,209,209,17.4,8.0,9.7,2.5,78,97,54,49839.76
2017-07-19,23.6,29.0,18.8,25.0,32.5,18.8,3.80,3.80,0.00,1.0,16.0,39.6,273,273,23.8,11.7,12.6,7.7,71,83,58,49678.29
2017-07-20,20.6,27.6,14.8,21.9,30.3,13.7,11.30,11.30,0.00,6.0,10.5,33.1,284,284,18.7,7.0,9.0,1.5,76,88,63,30434.41
2017-07-21,23.6,29.6,17.1,24.5,30.3,18.0,0.00,0.00,0.00,0.0,17.1,35.6,298,298,21.4,11.0,9.4,5.9,66,94,34,48730.95
2017-07-22,21.5,23.8,19.3,23.2,25.7,20.6,1.00,1.00,0.00,1.0,10.0,16.9,38,38,11.6,5.3,6.5,1.8,75,82,66,0.00
2017-07-23,21.1,24.1,18.8,22.2,25.0,19.1,0.50,0.50,0.00,3.0,19.1,37.8,87,87,22.2,11.1,5.8,3.6,80,96,62,38279.51
2017-07-24,19.5,23.0,17.6,19.6,23.7,16.4,4.40,4.40,0.00,9.0,24.1,46.8,354,354,24.7,11.7,7.2,1.9,76,86,67,39219.89
2017-07-25,19.1,24.3,15.1,18.5,25.0,13.9,0.00,0.00,0.00,0.0,16.6,33.8,6,6,25.3,12.0,10.4,2.5,69,87,44,48378.93
2017-07-26,18.4,22.7,13.7,18.7,23.5,13.5,0.20,0.20,0.00,1.0,14.5,29.9,177,177,18.7,8.8,9.7,4.1,80,93,67,29043.51
2017-07-27,21.5,26.5,18.5,22.8,28.9,18.4,2.80,2.80,0.00,10.0,13.5,29.2,295,295,20.0,8.8,12.6,2.1,76,92,49,36644.16
2017-07-28,19.3,22.8,16.2,18.1,22.1,14.9,0.00,0.00,0.00,0.0,19.8,37.4,17,17,27.1,13.8,19.1,10.3,65,87,44,41815.11
2017-07-29,20.8,27.0,14.9,19.9,25.9,13.2,0.10,0.10,0.00,1.0,22.5,43.2,358,358,29.5,15.3,18.4,10.9,63,83,42,45262.34
2017-07-30,23.4,30.0,18.2,22.3,30.2,16.3,0.00,0.00,0.00,0.0,18.5,35.6,328,328,28.9,15.2,19.1,10.7,52,69,32,47632.94
2017-07-31,23.0,29.2,18.7,24.4,32.8,17.7,8.60,8.60,0.00,3.0,11.7,34.6,310,310,21.5,8.8,10.1,1.0,69,86,53,44402.16
2017-08-01,22.8,28.7,17.2,25.1,32.3,18.5,0.40,0.40,0.00,1.0,15.2,31.0,280,280,17.3,7.2,7.6,2.1,77,95,49,47497.61
2017-08-02,22.6,28.8,17.3,24.4,31.5,17.7,4.50,4.50,0.00,3.0,15.3,38.9,250,250,17.8,7.4,6.1,3.4,75,96,50,47382.72
2017-08-03,21.6,25.5,17.6,24.1,29.4,19.3,8.00,8.00,0.00,7.0,16.8,34.2,199,199,18.0,6.4,7.6,0.5,86,97,71,35348.17
2017-08-04,21.0,24.8,17.4,22.1,25.9,16.0,12.70,12.70,0.00,13.0,20.8,56.9,196,196,31.6,14.3,8.6,5.6,86,96,69,14203.08
2017-08-05,17.6,20.4,14.3,14.8,16.7,12.7,0.00,0.00,0.00,0.0,31.7,60.5,266,266,41.8,21.6,16.2,8.4,65,78,48,43200.00
2017-08-06,18.9,24.8,13.1,18.0,24.4,11.0,0.60,0.60,0.00,2.0,15.0,31.3,269,269,22.1,10.5,5.8,4.6,63,82,41,43555.31
2017-08-07,18.0,22.1,14.3,18.9,23.6,14.4,7.10,7.10,0.00,8.0,10.7,24.5,309,309,13.3,5.0,5.0,1.1,81,92,70,32501.15
2017-08-08,19.2,24.9,13.1,18.4,23.8,11.8,0.00,0.00,0.00,0.0,14.8,30.6,301,301,22.9,11.7,13.0,7.1,68,93,40,47057.70
2017-08-09,21.5,26.8,16.1,21.5,27.2,15.5,1.00,1.00,0.00,2.0,18.4,37.8,270,270,22.7,10.8,7.6,2.9,65,87,41,46903.27
2017-08-10,20.6,26.4,15.3,21.4,27.1,15.0,1.40,1.40,0.00,3.0,12.8,32.4,177,177,18.1,8.7,10.1,4.9,75,92,47,43234.37
2017-08-11,20.3,24.3,17.4,22.0,26.6,18.6,12.00,12.00,0.00,13.0,15.5,44.6,195,195,20.5,8.6,7.9,4.7,86,98,76,16911.59
2017-08-12,20.0,23.9,16.8,20.4,25.0,17.0,0.60,0.60,0.00,4.0,17.6,36.7,286,286,24.2,11.9,10.8,6.0,79,96,59,46441.06
2017-08-13,20.0,26.3,13.8,20.2,27.5,13.4,0.00,0.00,0.00,0.0,12.8,27.0,296,296,16.7,7.5,7.9,2.2,69,91,36,42067.55
2017-08-14,19.4,25.0,13.1,20.0,26.2,13.2,0.00,0.00,0.00,0.0,10.5,24.8,169,169,13.7,6.0,6.8,0.0,74,96,46,43665.46
2017-08-15,20.2,24.9,16.1,21.3,27.0,16.8,6.00,6.00,0.00,3.0,15.9,31.3,304,304,17.8,6.7,7.2,1.5,78,96,65,44272.31
2017-08-16,18.8,22.0,15.5,19.4,22.8,15.5,0.70,0.70,0.00,4.0,11.5,26.6,58,58,17.7,8.4,9.0,5.5,81,97,67,46041.74
2017-08-17,18.7,23.3,15.6,19.2,23.2,16.0,10.50,10.50,0.00,9.0,17.8,39.6,98,98,23.2,11.6,5.4,4.0,86,97,66,15952.27
2017-08-18,22.8,26.4,19.3,23.8,26.1,21.1,1.00,1.00,0.00,5.0,25.1,53.6,244,244,30.4,15.4,7.2,5.1,79,98,55,42632.56
2017-08-19,20.3,23.5,16.9,19.7,21.8,16.2,0.40,0.40,0.00,3.0,23.0,44.6,273,273,29.5,15.2,17.3,8.8,72,87,56,46021.81
2017-08-20,21.3,27.2,16.0,21.8,28.1,15.5,0.30,0.30,0.00,2.0,13.6,34.2,267,267,21.9,10.7,10.8,6.8,71,87,49,45929.25
2017-08-21,23.2,29.8,17.2,25.3,33.3,17.2,0.10,0.10,0.00,1.0,10.0,29.5,240,240,15.5,6.7,5.4,2.6,72,92,49,40024.25
2017-08-22,22.1,25.4,17.6,22.7,27.0,15.1,7.20,7.20,0.00,9.0,25.5,59.4,249,249,36.1,18.4,11.9,7.4,80,91,60,11317.38
2017-08-23,17.9,22.1,13.9,15.6,19.7,12.3,0.00,0.00,0.00,0.0,22.9,43.9,284,284,33.1,17.1,20.9,11.5,62,79,46,45579.82
2017-08-24,15.7,19.4,11.9,14.1,17.7,10.8,0.70,0.70,0.00,4.0,15.7,28.8,328,328,23.6,11.7,14.4,7.9,71,92,53,40794.57
2017-08-25,15.6,22.0,9.9,14.2,20.4,8.0,0.00,0.00,0.00,0.0,11.3,23.0,339,339,16.3,7.3,6.8,1.1,64,89,33,45255.35
2017-08-26,16.0,22.0,10.3,14.9,22.5,8.4,0.00,0.00,0.00,0.0,14.0,27.7,338,338,15.5,6.6,4.3,0.7,61,80,37,45091.50
2017-08-27,16.2,21.7,10.3,14.8,20.1,9.0,0.00,0.00,0.00,0.0,18.0,37.4,86,86,21.9,10.9,7.6,4.6,67,83,42,44570.65
2017-08-28,18.3,22.4,14.6,17.5,21.7,14.3,0.00,0.00,0.00,0.0,17.7,35.6,102,102,25.4,12.8,16.6,8.3,73,90,57,42814.65
2017-08-29,18.2,22.2,14.2,17.9,22.6,13.5,0.00,0.00,0.00,0.0,14.2,31.0,115,115,19.8,9.7,9.0,5.6,73,90,55,43953.50
2017-08-30,18.2,24.2,12.3,18.7,25.5,11.5,0.60,0.60,0.00,3.0,10.8,30.2,288,288,15.2,6.1,4.0,2.9,77,94,52,41961.97
2017-08-31,16.1,18.4,12.2,13.8,17.2,9.4,0.60,0.60,0.00,2.0,23.8,47.2,342,342,33.9,17.2,17.6,9.7,68,91,46,44260.68
2017-09-01,12.8,19.1,7.7,10.9,17.2,4.9,0.00,0.00,0.00,0.0,12.4,25.6,352,352,17.5,7.9,4.3,0.8,64,84,38,42555.58
2017-09-02,13.7,19.0,6.7,11.7,16.7,4.2,0.80,0.80,0.00,2.0,22.5,45.4,97,97,26.1,12.9,9.0,3.5,73,94,48,40216.43
2017-09-03,17.2,20.9,14.4,16.3,20.5,13.7,11.10,11.10,0.00,9.0,22.0,42.8,270,270,25.9,11.9,4.3,1.8,76,95,54,33028.98
2017-09-04,19.9,25.7,14.9,18.4,23.9,13.5,5.80,5.80,0.00,7.0,29.7,70.9,230,230,42.2,20.8,19.4,11.2,70,93,50,32346.95
2017-09-05,16.0,20.2,11.0,15.2,19.5,10.1,6.30,6.30,0.00,5.0,19.2,40.0,271,271,23.8,10.0,8.6,2.2,78,93,55,42743.80
2017-09-06,14.6,20.7,9.2,13.4,18.6,7.9,0.40,0.40,0.00,2.0,10.5,24.5,287,287,15.1,6.4,9.4,1.8,72,95,40,41629.81
2017-09-07,14.1,19.1,9.5,11.9,16.0,7.9,3.30,3.30,0.00,8.0,23.5,45.4,279,279,26.9,13.3,11.5,4.8,73,94,47,42165.41
2017-09-08,13.3,17.4,9.8,10.8,15.0,8.3,0.10,0.10,0.00,1.0,20.1,38.9,328,328,26.5,13.2,14.4,8.1,70,93,45,40103.41
2017-09-09,12.8,17.3,8.0,10.1,15.2,5.3,0.00,0.00,0.00,0.0,17.6,36.0,353,353,25.3,12.6,16.9,9.5,64,89,41,42063.22
2017-09-10,13.0,19.5,7.5,11.4,19.1,5.3,0.00,0.00,0.00,0.0,11.3,22.7,343,343,17.3,8.0,7.9,4.9,70,91,45,42064.51
2017-09-11,13.9,21.3,7.0,12.9,21.1,5.2,0.00,0.00,0.00,0.0,9.6,22.0,206,206,12.9,5.7,7.6,1.8,74,97,44,41944.30
2017-09-12,16.1,24.0,9.4,15.8,25.6,7.8,0.00,0.00,0.00,0.0,11.6,25.2,231,231,13.7,6.3,6.5,3.4,76,95,50,41838.44
2017-09-13,17.2,23.4,10.7,17.5,24.4,10.1,0.00,0.00,0.00,0.0,10.5,24.8,118,118,14.6,6.5,6.5,1.8,80,97,58,41770.23
2017-09-14,20.5,26.4,14.8,21.4,27.3,15.1,0.10,0.10,0.00,1.0,13.7,24.1,293,293,14.7,7.1,4.0,1.8,75,97,51,36181.83
2017-09-15,21.1,26.5,16.4,22.1,27.9,16.8,0.10,0.10,0.00,1.0,11.4,25.9,246,246,16.8,8.0,9.4,2.6,76,95,51,41636.91
2017-09-16,20.4,26.9,14.1,21.6,29.3,14.6,0.00,0.00,0.00,0.0,13.0,28.1,197,197,15.7,7.2,5.8,1.1,77,97,54,41508.19
2017-09-17,20.0,25.0,14.4,21.5,27.2,15.1,0.00,0.00,0.00,0.0,13.1,28.1,153,153,13.4,5.9,2.2,0.4,83,97,66,41329.72
2017-09-18,21.0,26.6,16.1,22.9,28.9,16.9,0.40,0.40,0.00,1.0,11.8,29.5,164,164,15.7,7.0,5.8,1.3,84,98,65,40301.31
2017-09-19,21.0,25.7,18.0,23.1,28.7,19.4,1.50,1.50,0.00,6.0,12.5,27.7,24,24,17.7,7.8,6.8,3.1,88,98,71,28124.89
2017-09-20,20.8,25.4,16.4,22.8,27.8,17.5,0.00,0.00,0.00,0.0,12.3,28.1,96,96,15.1,7.1,6.8,4.0,86,98,66,40302.34
2017-09-21,20.6,26.2,15.4,22.2,27.8,15.7,0.00,0.00,0.00,0.0,10.7,27.7,120,120,13.7,6.2,5.0,2.1,81,96,56,40614.34
2017-09-22,21.0,26.8,16.4,22.4,28.2,17.6,0.00,0.00,0.00,0.0,10.4,25.9,135,135,13.3,6.0,3.2,0.8,77,94,50,40044.41
2017-09-23,23.8,32.9,16.6,25.1,34.9,16.9,0.00,0.00,0.00,0.0,9.8,22.3,287,287,13.9,7.1,8.3,5.2,66,92,38,40025.18
2017-09-24,25.1,32.3,19.2,27.8,36.0,20.7,0.00,0.00,0.00,0.0,12.2,25.2,278,278,14.9,6.3,6.5,2.4,72,92,46,39781.34
2017-09-25,24.0,30.1,18.5,26.4,32.0,20.6,0.00,0.00,0.00,0.0,11.4,25.9,160,160,15.1,7.1,5.0,3.4,76,97,50,39438.37
2017-09-26,24.8,31.7,18.7,27.0,33.0,20.9,0.00,0.00,0.00,0.0,10.3,21.2,210,210,12.2,5.5,4.3,2.5,70,93,37,39006.77
2017-09-27,22.1,28.1,15.5,21.5,28.7,12.7,0.50,0.50,0.00,2.0,22.4,53.6,290,290,29.6,15.2,14.8,8.2,63,72,54,33063.47
2017-09-28,13.9,16.3,10.5,11.0,13.1,8.4,0.00,0.00,0.00,0.0,17.3,32.0,325,325,26.5,13.0,13.7,5.8,59,73,44,11393.53
2017-09-29,11.9,16.9,7.7,8.7,13.5,4.1,11.70,11.70,0.00,9.0,34.3,66.2,284,284,34.2,17.3,7.2,2.3,76,90,53,20458.44
2017-09-30,10.0,13.9,6.8,6.6,10.8,3.4,0.00,0.00,0.00,0.0,22.9,44.6,354,354,27.9,13.6,9.7,5.8,69,89,43,38599.23
2017-10-01,10.3,16.9,3.7,8.4,15.5,1.4,0.00,0.00,0.00,0.0,12.2,25.9,180,180,14.2,6.5,4.3,1.8,75,96,52,38385.33
2017-10-02,12.6,19.1,6.6,10.8,16.8,4.8,0.00,0.00,0.00,0.0,14.3,31.3,93,93,17.5,8.7,6.8,3.1,74,97,43,38178.23
2017-10-03,16.3,24.8,8.4,15.0,22.9,7.4,0.00,0.00,0.00,0.0,16.2,31.7,174,174,18.7,10.0,3.2,1.6,71,99,40,37978.58
2017-10-04,20.4,25.1,14.7,19.3,23.6,13.8,2.00,2.00,0.00,5.0,31.2,59.4,243,243,37.1,19.0,19.1,10.2,71,85,57,23578.17
2017-10-05,15.2,21.4,9.4,12.8,18.1,7.4,0.90,0.90,0.00,1.0,21.4,41.0,270,270,24.8,12.5,11.9,6.6,64,89,34,36865.61
2017-10-06,15.8,20.0,12.7,15.6,19.3,11.6,6.10,6.10,0.00,9.0,11.6,32.0,245,245,17.4,6.1,7.9,2.9,79,93,57,19042.91
2017-10-07,20.8,25.9,16.5,20.8,24.4,17.3,7.40,7.40,0.00,7.0,26.3,48.6,184,184,29.2,14.9,11.9,6.4,77,97,52,21600.00
2017-10-08,20.1,23.9,16.3,18.7,23.3,14.5,5.00,5.00,0.00,4.0,32.6,84.6,230,230,39.8,18.2,9.4,5.7,68,87,46,18369.06
2017-10-09,18.0,23.8,15.1,18.5,24.0,15.2,9.40,9.40,0.00,7.0,13.8,25.6,53,53,17.1,8.1,6.8,5.1,84,98,52,31632.44
2017-10-10,16.2,23.3,12.1,15.1,22.9,10.2,0.00,0.00,0.00,0.0,18.3,33.5,334,334,20.4,10.5,9.0,5.6,74,95,52,36000.00
2017-10-11,11.2,12.6,8.1,7.9,10.2,4.5,2.40,2.40,0.00,7.0,18.4,35.3,30,30,28.1,15.0,20.9,10.1,69,81,56,2431.90
2017-10-12,11.5,14.7,8.1,8.4,13.4,4.2,0.00,0.00,0.00,0.0,25.9,47.9,73,73,32.9,17.2,25.2,12.0,76,88,61,14.81
2017-10-13,15.6,19.5,12.9,15.2,19.4,12.4,1.30,1.30,0.00,6.0,16.0,30.2,163,163,18.7,9.8,6.1,3.0,85,98,67,8187.75
2017-10-14,15.1,19.0,11.0,15.4,20.0,10.5,11.90,11.90,0.00,12.0,10.7,18.0,210,210,11.0,5.4,6.5,0.7,91,100,72,3600.00
2017-10-15,17.0,22.6,9.6,14.9,21.6,4.1,10.10,10.10,0.00,16.0,38.1,83.9,241,241,50.4,24.1,17.6,5.9,82,97,61,1784.83
2017-10-16,7.2,11.4,2.3,3.1,6.4,-1.1,0.20,0.20,0.00,2.0,25.4,50.4,333,333,27.3,13.4,8.3,5.2,60,81,34,27784.27
2017-10-17,10.7,18.1,2.3,6.9,13.2,-1.1,0.00,0.00,0.00,0.0,26.0,49.0,229,229,29.5,16.0,9.7,5.9,63,79,42,35732.81
2017-10-18,13.8,20.1,8.1,11.1,16.9,6.0,0.00,0.00,0.00,0.0,19.6,37.8,223,223,24.4,13.1,10.8,6.6,63,87,43,35654.19
2017-10-19,14.6,19.6,11.1,11.1,16.0,7.3,0.00,0.00,0.00,0.0,24.3,46.4,244,244,33.1,17.7,18.4,10.5,58,72,45,32380.94
2017-10-20,13.9,20.4,9.5,10.8,17.4,6.2,0.00,0.00,0.00,0.0,14.7,29.5,250,250,21.3,11.2,15.8,3.4,50,62,40,35375.97
2017-10-21,14.9,21.7,9.7,13.3,20.8,7.7,0.00,0.00,0.00,0.0,12.8,26.6,216,216,17.9,10.0,11.5,7.4,68,86,47,34888.76
2017-10-22,14.9,21.7,9.0,13.7,20.6,7.1,0.00,0.00,0.00,0.0,16.1,32.8,180,180,18.4,11.2,10.8,8.3,80,97,59,35016.00
2017-10-23,16.6,20.6,13.9,15.4,19.2,12.8,11.30,11.30,0.00,8.0,30.0,65.2,156,156,29.5,15.3,15.8,9.4,81,91,64,20281.91
2017-10-24,13.4,16.5,9.8,9.4,14.1,4.6,3.70,3.70,0.00,4.0,38.0,70.2,201,201,46.6,24.0,31.7,16.9,71,87,53,30766.28
2017-10-25,8.3,10.8,4.4,4.1,6.0,1.3,0.00,0.00,0.00,0.0,25.3,45.7,235,235,32.9,16.6,9.4,6.0,67,87,47,26107.02
2017-10-26,5.8,10.2,1.8,2.7,6.6,-1.0,0.00,0.00,0.00,0.0,15.0,28.4,291,291,16.7,8.0,10.4,5.4,76,95,48,19024.57
2017-10-27,8.6,15.8,0.7,6.0,13.2,-1.8,0.00,0.00,0.00,0.0,19.6,38.2,143,143,19.3,10.2,4.3,2.7,79,98,57,28725.77
2017-10-28,8.0,12.0,3.9,5.5,10.8,0.8,6.50,6.50,0.00,12.0,15.0,28.1,241,241,19.3,10.1,6.8,4.7,84,91,78,1295.24
2017-10-29,5.3,7.9,2.6,2.2,4.8,-0.5,0.30,0.30,0.00,2.0,18.8,33.8,334,334,15.5,7.8,9.7,3.1,75,83,64,1110.47
2017-10-30,6.6,8.6,5.0,0.8,3.1,-0.5,0.00,0.00,0.00,0.0,31.7,59.4,272,272,49.0,25.8,33.5,17.1,68,80,55,20737.08
2017-10-31,5.0,8.2,3.1,-0.5,1.4,-2.5,0.10,0.10,0.00,1.0,30.7,60.5,254,254,42.5,21.9,16.6,9.7,63,76,44,30628.36
2017-11-01,4.9,7.5,3.0,1.7,4.0,-0.5,0.20,0.20,0.00,2.0,13.3,27.0,179,179,14.3,7.0,8.3,4.1,70,87,55,1980.03
2017-11-02,11.5,15.5,6.1,9.8,13.8,3.5,13.10,13.10,0.00,20.0,22.1,44.3,199,199,30.0,12.7,6.8,0.8,92,99,85,0.00
2017-11-03,8.3,13.8,1.8,4.8,13.1,-1.5,4.30,4.30,0.00,7.0,24.8,46.8,311,311,30.3,14.4,10.1,6.4,74,96,48,29118.49
2017-11-04,4.3,7.8,-0.3,0.1,3.0,-3.6,2.00,1.90,0.07,4.0,26.3,49.7,77,77,30.0,16.2,8.3,4.3,81,93,72,2784.79
2017-11-05,12.0,16.1,7.3,10.5,15.8,3.5,20.20,20.20,0.00,15.0,20.8,51.5,163,163,28.6,13.8,15.1,8.8,94,97,86,0.00
2017-11-06,7.5,15.3,3.1,3.8,13.8,-0.6,0.00,0.00,0.00,0.0,20.4,40.0,317,317,27.7,13.9,5.8,3.1,69,93,48,20872.26
2017-11-07,3.3,7.0,-1.1,-0.1,4.1,-4.5,0.00,0.00,0.00,0.0,10.4,17.6,278,278,13.0,6.0,7.6,1.6,66,88,48,15221.96
2017-11-08,2.2,7.4,-2.4,-1.7,2.5,-6.1,0.00,0.00,0.00,0.0,16.9,34.2,256,256,18.0,9.2,9.7,5.3,68,92,44,32108.92
2017-11-09,3.2,9.8,-1.6,-1.9,2.8,-9.0,1.20,1.00,0.14,6.0,31.7,60.1,254,254,33.2,17.8,13.0,8.2,68,86,39,17159.84
2017-11-10,-5.9,-2.6,-9.0,-12.1,-9.3,-15.1,0.20,0.00,0.14,2.0,27.5,52.2,317,317,35.1,17.5,19.1,10.5,50,60,31,31197.80
2017-11-11,-4.7,-0.2,-11.5,-9.1,-3.7,-16.2,0.00,0.00,0.00,0.0,13.8,27.7,71,71,15.6,7.9,6.1,3.3,63,84,54,9394.44
2017-11-12,0.9,5.5,-2.3,-2.7,1.4,-6.0,0.10,0.10,0.00,1.0,8.1,16.2,221,221,9.9,4.4,4.0,0.4,59,78,37,21428.26
2017-11-13,2.4,6.3,0.1,-0.5,3.9,-2.8,1.00,1.00,0.00,7.0,8.2,14.4,316,316,10.6,5.0,6.5,2.2,86,97,66,7834.42
2017-11-14,2.5,6.6,0.1,-0.6,4.0,-3.8,0.00,0.00,0.00,0.0,10.3,16.2,248,248,12.7,6.7,10.1,1.1,84,94,58,26745.57
2017-11-15,3.4,6.6,-1.7,-0.6,2.3,-6.0,2.20,2.20,0.00,6.0,22.7,40.7,165,165,22.6,13.1,10.1,6.1,82,94,68,7762.14
2017-11-16,4.9,7.8,1.8,-0.4,3.7,-3.9,3.50,3.50,0.00,12.0,30.1,60.1,274,274,45.3,23.6,35.3,17.2,78,93,62,18996.90
2017-11-17,0.3,2.1,-2.2,-3.9,-2.0,-5.9,0.00,0.00,0.00,0.0,19.9,37.8,300,300,20.8,9.5,10.4,1.3,67,83,58,27747.29
2017-11-18,5.3,7.7,1.3,2.6,6.4,-2.3,18.50,18.50,0.00,13.0,22.6,40.3,120,120,19.9,9.4,7.9,2.8,92,98,83,0.00
2017-11-19,1.5,4.9,-2.5,-4.5,-0.5,-7.5,5.50,5.50,0.00,6.0,33.1,61.2,310,310,46.6,24.0,24.1,13.5,71,98,53,23596.11
2017-11-20,1.4,6.5,-2.4,-3.9,0.9,-8.0,0.00,0.00,0.00,0.0,26.3,49.7,246,246,34.9,18.3,21.6,10.1,66,70,54,25773.38
